gene,matrix_index
PEX3,6314
FUCA2,6315
PHACTR2,6316
LTV1,6317
PLAGL1,6318
SF3B5,6319
STX11,6320
UTRN,6321
EPM2A,6322
FBXO30,6323
SHPRH,6324
GRM1,6325
RAB32,6326
STXBP5,6327
SASH1,6329
UST,6330
TAB2,6331
SUMO4,6332
ZC3H12D,6333
PPIL4,6334
KATNA1,6335
LATS1,6336
NUP43,6337
PCMT1,6338
LRP11,6339
RAET1E,6340
ULBP2,6342
ULBP1,6343
RAET1L,6345
ULBP3,6346
PPP1R14C,6347
IYD,6348
PLEKHG1,6349
MTHFD1L,6350
AKAP12,6351
ZBTB2,6352
RMND1,6353
C6orf211,6354
ESR1,6355
SYNE1,6356
MYCT1,6357
VIP,6358
FBXO5,6359
MTRF1L,6360
RGS17,6361
OPRM1,6362
IPCEF1,6363
CNKSR3,6364
TIAM2,6365
TFB1M,6366
CLDN20,6367
NOX3,6368
ARID1B,6369
ZDHHC14,6370
SNX9,6371
SYNJ2,6372
SERAC1,6373
GTF2H5,6374
TULP4,6375
TMEM181,6376
DYNLT1,6377
SYTL3,6378
EZR,6379
RSPH3,6380
TAGAP,6381
SOD2,6383
WTAP,6384
ACAT2,6385
TCP1,6386
MRPL18,6388
PNLDC1,6389
MAS1,6390
IGF2R,6391
SLC22A1,6392
SLC22A2,6393
SLC22A3,6394
LPAL2,6395
LPA,6396
PLG,6397
MAP3K4,6398
AGPAT4,6399
PARK2,6400
PACRG,6401
QKI,6402
C6orf118,6403
PDE10A,6404
SFT2D1,6407
RPS6KA2,6408
RNASET2,6409
FGFR1OP,6410
CCR6,6411
TCP10L2,6412
MLLT4,6415
TCP10,6416
TTLL2,6417
UNC93A,6418
DACT2,6419
FRMD1,6420
SMOC2,6422
THBS2,6423
WDR27,6424
C6orf120,6425
PHF10,6426
TCTE3,6427
DLL1,6429
FAM120B,6430
PSMB1,6431
TBP,6432
PDCD2,6433
FAM20C,6434
PDGFA,6435
PRKAR1B,6436
SUN1,6438
GET4,6439
ADAP1,6440
C7orf50,6441
COX19,6442
CYP2W1,6443
GPR146,6445
ZFAND2A,6446
MICALL2,6448
INTS1,6449
MAFK,6450
TMEM184A,6451
PSMG3,6452
ELFN1,6453
MAD1L1,6454
FTSJ2,6455
NUDT1,6456
SNX8,6457
CHST12,6458
EIF3B,6459
LFNG,6460
IQCE,6461
TTYH3,6462
AMZ1,6463
GNA12,6464
CARD11,6465
SDK1,6466
FOXK1,6467
RADIL,6468
PAPOLB,6469
MMD2,6470
RBAK,6471
WIPI2,6472
SLC29A4,6473
TNRC18,6474
FBXL18,6475
ACTB,6476
FSCN1,6477
RNF216,6478
OCM,6479
PMS2,6480
AIMP2,6481
EIF2AK1,6482
USP42,6483
CYTH3,6484
RAC1,6485
DAGLB,6486
KDELR2,6487
GRID2IP,6488
ZDHHC4,6489
C7orf26,6490
ZNF12,6492
PMS2CL,6493
RSPH10B2,6494
C1GALT1,6495
COL28A1,6496
MIOS,6497
RPA3,6498
GLCCI1,6499
ICA1,6500
NDUFA4,6502
PHF14,6503
THSD7A,6504
TMEM106B,6505
VWDE,6506
SCIN,6507
ARL4A,6508
ETV1,6509
DGKB,6510
MEOX2,6511
ISPD,6512
SOSTDC1,6513
ANKMY2,6514
BZW2,6515
TSPAN13,6516
AGR2,6517
AGR3,6518
AHR,6519
SNX13,6520
PRPS1L1,6521
HDAC9,6522
FERD3L,6523
TMEM196,6524
TWIST1,6525
TWISTNB,6526
MACC1,6527
ITGB8,6528
ABCB5,6529
SP8,6530
SP4,6531
DNAH11,6532
CDCA7L,6533
RAPGEF5,6534
IL6,6535
TOMM7,6536
FAM126A,6538
KLHL7,6539
NUPL2,6540
GPNMB,6541
IGF2BP3,6542
TRA2A,6543
CCDC126,6544
STK31,6545
NPY,6546
MPP6,6547
DFNA5,6548
OSBPL3,6549
CYCS,6550
C7orf31,6551
NPVF,6552
NFE2L3,6553
HNRNPA2B1,6554
CBX3,6555
SNX10,6556
KIAA0087,6557
SKAP2,6559
HOXA1,6560
HOXA2,6561
HOXA3,6562
HOXA5,6564
HOXA7,6566
HOXA9,6567
HOXA10,6568
HOXA11,6569
HOXA13,6570
EVX1,6571
HIBADH,6572
TAX1BP1,6573
JAZF1,6574
CREB5,6575
CPVL,6577
CHN2,6578
PRR15,6579
WIPF3,6580
SCRN1,6581
FKBP14,6582
PLEKHA8,6583
ZNRF2,6585
NOD1,6586
GGCT,6587
GARS,6588
CRHR2,6589
INMT,6590
FAM188B,6591
AQP1,6592
GHRHR,6593
ADCYAP1R1,6594
NEUROD6,6595
CCDC129,6596
PDE1C,6597
LSM5,6598
AVL9,6599
KBTBD2,6600
RP9P,6601
FKBP9,6602
BBS9,6603
RP9,6604
NPSR1,6606
DPY19L1,6607
DPY19L2P1,6608
TBX20,6609
HERPUD2,6610
SEPT7,6611
EEPD1,6612
KIAA0895,6613
ANLN,6614
AOAH,6615
ELMO1,6616
EPDR1,6617
GPR141,6618
SFRP4,6619
STARD3NL,6620
AMPH,6621
VPS41,6623
POU6F2,6624
RALA,6625
CDK13,6626
INHBA,6628
GLI3,6629
C7orf25,6630
HECW1,6631
MRPL32,6632
PSMA2,6633
STK17A,6634
BLVRA,6635
MRPS24,6636
URGCP,6637
UBE2D4,6638
POLR2J4,6639
DBNL,6641
PGAM2,6642
POLM,6643
AEBP1,6644
POLD2,6645
MYL7,6646
GCK,6647
YKT6,6648
CAMK2B,6649
NUDCD3,6650
NPC1L1,6651
DDX56,6652
TMED4,6653
OGDH,6654
ZMIZ2,6655
PPIA,6656
H2AFV,6657
PURB,6658
MYO1G,6659
CCM2,6660
NACAD,6661
TBRG4,6662
SNORA5A,6663
SNORA5C,6665
RAMP3,6666
ADCY1,6667
SEPT7P2,6668
IGFBP1,6669
IGFBP3,6670
TNS3,6671
HUS1,6673
PKD1L1,6674
C7orf69,6675
SUN3,6676
C7orf57,6677
UPP1,6678
ABCA13,6679
VWC2,6680
ZPBP,6681
C7orf72,6682
IKZF1,6683
FIGNL1,6684
DDC,6685
GRB10,6686
COBL,6687
VSTM2A,6689
SEC61G,6690
EGFR,6691
LANCL2,6692
VOPP1,6693
SEPT14,6695
MRPS17,6696
ZNF713,6697
GBAS,6698
PSPH,6699
CCT6A,6700
SUMF2,6701
PHKG1,6702
CHCHD2,6703
ZNF479,6704
ZNF716,6705
ZNF727,6706
ZNF679,6707
ZNF107,6709
ZNF138,6710
ZNF273,6711
ZNF117,6712
ZNF92,6715
CCT6P1,6716
VKORC1L1,6717
GUSB,6718
ASL,6719
CRCP,6720
TPST1,6721
KCTD7,6722
RABGEF1,6723
SBDS,6724
TYW1,6725
AUTS2,6727
WBSCR17,6728
CALN1,6729
TYW1B,6730
POM121,6731
NSUN5P2,6734
NSUN5,6735
STAG3L3,6736
TRIM50,6737
TRIM74,6738
FKBP6,6739
FZD9,6740
BAZ1B,6741
BCL7B,6742
TBL2,6743
MLXIPL,6744
VPS37D,6745
DNAJC30,6746
WBSCR22,6747
STX1A,6748
ABHD11,6749
CLDN3,6750
CLDN4,6751
WBSCR27,6752
WBSCR28,6753
ELN,6754
LIMK1,6755
EIF4H,6756
LAT2,6757
RFC2,6758
CLIP2,6759
GTF2IRD1,6760
GTF2I,6761
GTF2IRD2,6763
NCF1,6764
WBSCR16,6766
GTF2IRD2B,6767
GATSL2,6768
STAG3L1,6769
NSUN5P1,6770
POM121C,6771
HIP1,6772
CCL26,6773
CCL24,6774
RHBDD2,6775
POR,6776
TMEM120A,6778
STYXL1,6779
MDH2,6780
SRRM3,6781
HSPB1,6782
YWHAG,6783
ZP3,6785
CCDC146,6786
DTX2,6787
POMZP3,6788
UPK3B,6789
FGL2,6790
PTPN12,6791
RSBN1L,6792
TMEM60,6793
PHTF2,6794
MAGI2,6795
RPL13AP17,6796
GNAI1,6797
CD36,6798
GNAT3,6799
SEMA3C,6800
HGF,6801
CACNA2D1,6802
PCLO,6803
SEMA3E,6804
SEMA3A,6805
SEMA3D,6806
GRM3,6807
KIAA1324L,6808
DMTF1,6809
TP53TG1,6810
CROT,6811
ABCB4,6812
ABCB1,6813
RUNDC3B,6814
SLC25A40,6815
DBF4,6816
ADAM22,6817
SRI,6818
STEAP4,6819
DPY19L2P4,6821
STEAP1,6822
STEAP2,6823
ZNF804B,6824
GTPBP10,6825
CLDN12,6826
CDK14,6827
FZD1,6828
AKAP9,6830
CYP51A1,6831
KRIT1,6832
ANKIB1,6833
GATAD1,6834
PEX1,6835
FAM133B,6836
CDK6,6837
SAMD9,6838
SAMD9L,6839
HEPACAM2,6840
CCDC132,6841
CALCR,6842
GNGT1,6843
TFPI2,6844
GNG11,6845
BET1,6846
COL1A2,6847
CASD1,6848
SGCE,6849
PEG10,6850
PPP1R9A,6851
PON1,6852
PON3,6853
PON2,6854
ASB4,6855
PDK4,6856
DYNC1I1,6857
SLC25A13,6858
SHFM1,6859
DLX6,6860
DLX5,6861
ACN9,6862
TAC1,6863
ASNS,6864
OCM2,6865
LMTK2,6866
BHLHA15,6867
TECPR1,6868
BRI3,6869
BAIAP2L1,6870
NPTX2,6871
SMURF1,6872
TMEM130,6873
TRRAP,6874
KPNA7,6875
MYH16,6876
ARPC1A,6877
ARPC1B,6878
PDAP1,6879
BUD31,6880
PTCD1,6881
CPSF4,6882
ATP5J2,6883
ZNF789,6884
ZNF394,6885
ZKSCAN5,6886
FAM200A,6887
ZNF655,6888
CYP3A5,6889
CYP3A7,6890
CYP3A4,6891
CYP3A43,6892
TRIM4,6894
GJC3,6895
AZGP1,6896
ZKSCAN1,6897
ZSCAN21,6898
ZNF3,6899
COPS6,6900
MCM7,6901
AP4M1,6902
TAF6,6903
CNPY4,6904
MBLAC1,6905
C7orf43,6906
GAL3ST4,6907
GPC2,6908
STAG3,6909
GATS,6910
PVRIG,6911
PILRB,6913
PILRA,6914
ZCWPW1,6915
MEPCE,6916
C7orf61,6917
TSC22D4,6918
AGFG2,6919
LRCH4,6920
FBXO24,6921
MOSPD3,6922
PCOLCE,6923
TFR2,6924
ACTL6B,6925
GIGYF1,6926
GNB2,6927
POP7,6928
EPO,6929
ZAN,6930
EPHB4,6931
SLC12A9,6932
TRIP6,6933
SRRT,6934
ACHE,6935
UFSP1,6936
MUC12,6937
MUC17,6938
TRIM56,6939
SERPINE1,6940
AP1S1,6941
VGF,6942
MOGAT3,6943
PLOD3,6944
ZNHIT1,6945
CLDN15,6946
FIS1,6947
MYL10,6949
CUX1,6950
SH2B2,6951
PRKRIP1,6952
ORAI2,6953
ALKBH4,6954
FAM185A,6955
LRWD1,6956
POLR2J2,6957
POLR2J3,6958
POLR2J,6959
RASA4,6960
SPDYE2,6961
UPK3BL,6962
FBXL13,6963
ARMC10,6965
NAPEPLD,6966
PMPCB,6968
DNAJC2,6969
PSMC2,6970
SLC26A5,6971
RELN,6972
LHFPL3,6973
SRPK2,6974
PUS7,6975
RINT1,6976
ATXN7L1,6978
CDHR3,6979
SYPL1,6980
NAMPT,6981
PIK3CG,6982
PRKAR2B,6983
HBP1,6984
COG5,6985
GPR22,6986
DUS4L,6987
BCAP29,6988
CBLL1,6990
SLC26A3,6991
DLD,6992
LAMB1,6993
LAMB4,6994
NRCAM,6995
PNPLA8,6996
THAP5,6997
DNAJB9,6998
IMMP2L,7000
LRRN3,7001
DOCK4,7002
ZNF277,7003
IFRD1,7004
TMEM168,7005
C7orf60,7006
GPR85,7007
PPP1R3A,7008
FOXP2,7009
MDFIC,7010
TFEC,7011
TES,7012
CAV2,7013
CAV1,7014
MET,7015
CAPZA2,7016
ST7,7017
WNT2,7018
ASZ1,7019
CFTR,7020
CTTNBP2,7021
NAA38,7022
ANKRD7,7023
KCND2,7024
TSPAN12,7025
ING3,7026
WNT16,7027
FAM3C,7028
PTPRZ1,7029
AASS,7030
FEZF1,7031
CADPS2,7032
RNF133,7033
SLC13A1,7036
IQUB,7037
NDUFA5,7038
ASB15,7039
LMOD2,7040
WASL,7041
HYAL4,7042
SPAM1,7043
GPR37,7045
POT1,7046
GRM8,7047
ZNF800,7048
GCC1,7049
ARF5,7050
FSCN3,7051
PAX4,7052
SND1,7053
LRRC4,7054
LEP,7055
RBM28,7056
PRRT4,7057
IMPDH1,7058
FAM71F1,7059
FAM71F2,7060
METTL2B,7061
CALU,7062
OPN1SW,7063
CCDC136,7064
FLNC,7065
ATP6V1F,7067
IRF5,7068
TNPO3,7069
TSPAN33,7070
SMO,7071
AHCYL2,7072
NRF1,7073
UBE2H,7074
ZC3HC1,7075
KLHDC10,7076
TMEM209,7077
CPA2,7078
CPA4,7079
CPA5,7080
CPA1,7081
MEST,7082
COPG2,7083
TSGA13,7084
MKLN1,7086
PODXL,7087
PLXNA4,7088
CHCHD3,7089
EXOC4,7090
LRGUK,7091
SLC35B4,7092
AKR1B1,7093
AKR1B10,7094
AKR1B15,7095
BPGM,7096
CALD1,7097
AGBL3,7098
C7orf49,7099
TMEM140,7100
WDR91,7101
STRA8,7102
CNOT4,7103
NUP205,7104
SLC13A4,7105
LUZP6,7107
CHRM2,7108
PTN,7109
DGKI,7110
CREB3L2,7111
AKR1D1,7112
TRIM24,7113
SVOPL,7114
ATP6V0A4,7115
TMEM213,7116
KIAA1549,7117
ZC3HAV1L,7118
ZC3HAV1,7119
TTC26,7120
UBN2,7121
C7orf55,7122
LUC7L2,7123
KLRG2,7124
CLEC2L,7125
HIPK2,7126
TBXAS1,7127
PARP12,7128
SLC37A3,7130
RAB19,7131
MKRN1,7132
DENND2A,7133
ADCK2,7134
NDUFB2,7135
BRAF,7136
MRPS33,7137
AGK,7138
KIAA1147,7139
WEE2,7140
SSBP1,7141
TAS2R5,7144
PRSS37,7145
MGAM,7146
OR9A4,7147
CLEC5A,7148
PRSS1,7150
EPHB6,7151
TRPV6,7152
TRPV5,7153
C7orf34,7154
KEL,7155
PIP,7159
GSTK1,7162
TMEM139,7163
CASP2,7164
CLCN1,7165
FAM131B,7166
ZYX,7167
EPHA1,7168
TAS2R60,7169
TAS2R41,7170
CTAGE6,7171
FAM115A,7172
FAM115C,7173
OR2F2,7174
OR6B1,7176
ARHGEF35,7182
ARHGEF5,7183
TPK1,7189
CNTNAP2,7190
C7orf33,7191
CUL1,7192
EZH2,7193
RNY4,7195
PDIA4,7196
ZNF786,7198
ZNF398,7199
ZNF282,7200
ZNF212,7201
ZNF777,7202
ZNF746,7203
KRBA1,7205
ZNF467,7206
SSPO,7207
ATP6V0E2,7208
ZNF862,7209
ACTR3C,7210
LRRC61,7211
REPIN1,7213
ZNF775,7214
GIMAP8,7215
GIMAP7,7216
GIMAP4,7217
GIMAP6,7218
GIMAP2,7219
GIMAP1,7220
GIMAP5,7221
TMEM176B,7222
TMEM176A,7223
KCNH2,7224
NOS3,7225
ATG9B,7226
ABCB8,7227
CDK5,7228
SLC4A2,7229
FASTK,7230
TMUB1,7231
AGAP3,7232
ASB10,7234
ABCF2,7235
CHPF2,7236
SMARCD3,7237
NUB1,7238
WDR86,7239
RHEB,7241
PRKAG2,7242
GALNTL5,7243
GALNT11,7244
XRCC2,7245
ACTR3B,7246
DPP6,7247
PAXIP1,7248
HTR5A,7249
INSIG1,7250
EN2,7251
RBM33,7253
SHH,7254
RNF32,7256
LMBR1,7257
NOM1,7258
MNX1,7259
UBE3C,7260
DNAJB6,7261
PTPRN2,7262
ESYT2,7263
NCAPG2,7264
VIPR2,7265
WDR60,7266
ERICH1,7267
FBXO25,7268
OR4F21,7269
RPL23AP53,7270
ZNF596,7271
DLGAP2,7272
CLN8,7273
ARHGEF10,7274
KBTBD11,7275
MYOM2,7276
CSMD1,7277
MCPH1,7278
ANGPT2,7279
AGPAT5,7280
XKR5,7281
DEFB1,7282
DEFA6,7283
DEFA1B,7285
DEFA5,7286
DEFB103B,7287
DEFB104A,7288
DEFB105A,7289
DEFB4A,7292
FAM66E,7293
SGK223,7294
SPAG11B,7296
CLDN23,7297
MFHAS1,7298
ERI1,7299
PPP1R3B,7300
TNKS,7301
MSRA,7302
RP1L1,7304
C8orf74,7305
SOX7,7306
PINX1,7307
XKR6,7308
MTMR9,7309
TDH,7310
FAM167A,7312
BLK,7313
GATA4,7314
NEIL2,7315
CTSB,7316
FAM86B2,7323
FDFT1,7324
USP17L2,7325
LONRF1,7327
DLC1,7328
C8orf48,7329
SGCZ,7330
TUSC3,7331
MSR1,7332
FGF20,7333
ZDHHC2,7334
CNOT7,7335
VPS37A,7336
MTMR7,7337
SLC7A2,7338
PDGFRL,7339
MTUS1,7340
FGL1,7341
PCM1,7342
ASAH1,7343
NAT1,7344
NAT2,7345
PSD3,7346
SH2D4A,7347
CSGALNACT1,7348
INTS10,7349
LPL,7350
SLC18A1,7351
ATP6V1B2,7352
LZTS1,7353
GFRA2,7354
DOK2,7355
XPO7,7356
NPM2,7357
FGF17,7358
FAM160B2,7359
NUDT18,7360
HR,7361
REEP4,7362
SFTPC,7364
BMP1,7365
PHYHIP,7366
POLR3D,7367
PIWIL2,7368
PPP3CC,7369
SLC39A14,7370
SORBS3,7371
PDLIM2,7372
C8orf58,7373
BIN3,7375
PEBP4,7377
RHOBTB2,7378
TNFRSF10B,7379
TNFRSF10C,7380
TNFRSF10D,7381
TNFRSF10A,7382
CHMP7,7383
R3HCC1,7384
LOXL2,7385
ENTPD4,7386
SLC25A37,7387
STC1,7388
ADAM28,7389
NEFM,7392
NEFL,7393
DOCK5,7394
GNRH1,7395
KCTD9,7396
CDCA2,7397
EBF2,7398
PPP2R2A,7399
BNIP3L,7400
PNMA2,7401
DPYSL2,7402
ADRA1A,7403
STMN4,7404
TRIM35,7405
PTK2B,7406
EPHX2,7408
CLU,7409
SCARA3,7410
CCDC25,7411
ESCO2,7412
PBK,7413
SCARA5,7414
ELP3,7415
PNOC,7416
ZNF395,7417
FBXO16,7418
FZD3,7419
EXTL3,7420
INTS9,7421
HMBOX1,7422
KIF13B,7423
DUSP4,7424
LEPROTL1,7426
DCTN6,7428
RBPMS,7429
GTF2E2,7430
GSR,7431
UBXN8,7432
PPP2CB,7433
TEX15,7434
PURG,7435
WRN,7436
NRG1,7437
FUT10,7438
MAK16,7439
RNF122,7440
DUSP26,7441
UNC5D,7442
ZNF703,7444
ERLIN2,7445
GPR124,7446
PROSC,7447
BRF2,7448
RAB11FIP1,7449
GOT1L1,7450
ADRB3,7451
EIF4EBP1,7452
ASH2L,7453
STAR,7454
LSM1,7455
BAG4,7456
DDHD2,7457
PPAPDC1B,7458
WHSC1L1,7459
LETM2,7460
FGFR1,7461
C8orf86,7462
TACC1,7463
PLEKHA2,7464
HTRA4,7465
TM2D2,7466
ADAM9,7467
ADAM32,7468
ADAM2,7471
IDO1,7472
IDO2,7473
C8orf4,7474
ZMAT4,7475
SFRP1,7476
GOLGA7,7477
GINS4,7478
AGPAT6,7479
ANK1,7480
AP3M2,7481
PLAT,7482
IKBKB,7483
POLB,7484
DKK4,7485
VDAC3,7486
SLC20A2,7487
CHRNB3,7488
CHRNA6,7489
THAP1,7490
RNF170,7491
HOOK3,7492
FNTA,7493
HGSNAT,7494
POTEA,7495
CEBPD,7497
PRKDC,7498
MCM4,7499
UBE2V2,7500
SNAI2,7502
SNTG1,7504
PXDNL,7505
PCMTD1,7506
ST18,7507
FAM150A,7508
RB1CC1,7509
NPBWR1,7510
OPRK1,7511
ATP6V1H,7512
RGS20,7513
TCEA1,7514
LYPLA1,7515
MRPL15,7516
SOX17,7517
RP1,7518
XKR4,7519
TMEM68,7520
TGS1,7521
LYN,7522
RPS20,7523
SNORD54,7524
MOS,7525
PLAG1,7526
CHCHD7,7527
SDR16C5,7528
PENK,7529
IMPAD1,7530
FAM110B,7531
UBXN2B,7532
SDCBP,7534
NSMAF,7535
TOX,7536
CA8,7537
RAB2A,7538
CHD7,7539
CLVS1,7540
ASPH,7541
NKAIN3,7542
GGH,7543
TTPA,7544
YTHDF3,7545
CYP7B1,7547
ARMC1,7548
MTFR1,7549
PDE7A,7550
DNAJC5B,7551
TRIM55,7552
CRH,7553
ADHFE1,7554
RRS1,7555
C8orf46,7556
MYBL1,7557
VCPIP1,7558
C8orf44,7559
SGK3,7560
SNHG6,7561
SNORD87,7562
COPS5,7563
CSPP1,7564
ARFGEF1,7565
CPA6,7566
PREX2,7567
C8orf34,7568
SULF1,7569
SLCO5A1,7570
PRDM14,7571
NCOA2,7572
TRAM1,7573
LACTB2,7574
EYA1,7576
MSC,7577
TRPA1,7578
KCNB2,7579
TERF1,7580
RPL7,7581
RDH10,7582
STAU2,7583
UBE2W,7584
TCEB1,7585
TMEM70,7586
LY96,7587
JPH1,7588
GDAP1,7589
CRISPLD1,7591
HNF4G,7592
ZFHX4,7593
PEX2,7594
PKIA,7595
IL7,7596
STMN2,7597
HEY1,7598
MRPS28,7599
TPD52,7600
ZBTB10,7601
ZNF704,7602
PAG1,7603
FABP5,7604
PMP2,7605
FABP4,7607
FABP12,7608
IMPA1,7609
ZFAND1,7611
CHMP4C,7612
SNX16,7613
RALYL,7614
LRRCC1,7615
E2F5,7616
C8orf59,7617
CA13,7618
CA1,7619
CA3,7620
CA2,7621
ATP6V0D2,7623
PSKH2,7624
SLC7A13,7625
WWP1,7626
CPNE3,7627
CNGB3,7628
CNBD1,7629
DCAF4L2,7630
MMP16,7631
RIPK2,7632
OSGIN2,7633
NBN,7634
DECR1,7635
CALB1,7636
TMEM64,7637
NECAB1,7638
TMEM55A,7639
OTUD6B,7640
LRRC69,7641
SLC26A7,7642
RUNX1T1,7643
FAM92A1,7644
RBM12B,7645
TMEM67,7646
PDP1,7647
CDH17,7648
GEM,7649
RAD54B,7650
KIAA1429,7651
ESRP1,7652
DPY19L4,7653
INTS8,7654
CCNE2,7655
TP53INP1,7656
PLEKHF2,7657
C8orf37,7658
GDF6,7659
PTDSS1,7661
UQCRB,7662
SDC2,7663
TSPYL5,7664
MTDH,7665
LAPTM4B,7666
MATN2,7667
RPL30,7668
HRSP12,7670
POP1,7671
NIPAL2,7672
STK3,7673
KCNS2,7674
OSR2,7675
VPS13B,7676
COX6C,7677
RGS22,7678
FBXO43,7679
POLR2K,7680
SPAG1,7681
RNF19A,7682
ANKRD46,7683
SNX31,7684
PABPC1,7685
YWHAZ,7686
ZNF706,7687
NACAP1,7688
GRHL2,7689
NCALD,7690
RRM2B,7691
UBR5,7692
ODF1,7693
KLF10,7694
AZIN1,7695
ATP6V1C1,7696
BAALC,7698
FZD6,7699
CTHRC1,7700
SLC25A32,7701
DCAF13,7702
RIMS2,7703
DPYS,7704
LRP12,7705
ZFPM2,7706
OXR1,7707
ABRA,7708
ANGPT1,7709
RSPO2,7710
EIF3E,7711
TMEM74,7712
TRHR,7713
NUDCD1,7714
ENY2,7715
PKHD1L1,7716
EBAG9,7717
SYBU,7718
KCNV1,7719
CSMD3,7720
TRPS1,7721
EIF3H,7722
UTP23,7723
RAD21,7724
SLC30A8,7725
MED30,7726
EXT1,7727
SAMD12,7728
TNFRSF11B,7729
COLEC10,7730
MAL2,7731
NOV,7732
ENPP2,7733
TAF2,7734
DSCC1,7735
COL14A1,7736
MRPL13,7737
MTBP,7738
SNTB1,7739
HAS2,7740
ZHX2,7741
DERL1,7742
FAM83A,7743
C8orf76,7744
ZHX1,7745
ATAD2,7746
WDYHV1,7747
FBXO32,7748
KLHL38,7749
ANXA13,7750
FAM91A1,7751
FER1L6,7752
TMEM65,7753
TRMT12,7754
RNF139,7755
TATDN1,7756
NDUFB9,7757
MTSS1,7758
ZNF572,7759
SQLE,7760
KIAA0196,7761
NSMCE2,7762
TRIB1,7763
FAM84B,7764
MYC,7766
PVT1,7767
GSDMC,7768
FAM49B,7769
ASAP1,7770
ADCY8,7771
EFR3A,7772
HHLA1,7774
KCNQ3,7775
LRRC6,7777
TMEM71,7778
PHF20L1,7779
TG,7780
SLA,7781
WISP1,7782
NDRG1,7783
ST3GAL1,7784
ZFAT,7785
KHDRBS3,7786
FAM135B,7787
COL22A1,7788
KCNK9,7789
TRAPPC9,7790
CHRAC1,7791
DENND3,7792
PTK2,7793
SLC45A4,7794
GPR20,7795
PTP4A3,7796
TSNARE1,7797
BAI1,7798
ARC,7799
JRK,7800
PSCA,7801
LY6K,7802
SLURP1,7803
LYPD2,7804
LY6D,7805
LYNX1,7806
GML,7807
CYP11B1,7808
CYP11B2,7809
LY6E,7810
C8orf31,7811
ZFP41,7814
GLI4,7815
ZNF696,7816
TOP1MT,7817
RHPN1,7818
MAFA,7819
ZC3H3,7820
GSDMD,7821
EEF1D,7822
TIGD5,7824
PYCRL,7825
TSTA3,7826
ZNF623,7827
FAM83H,7828
MAPK15,7829
ZNF707,7830
SCRIB,7831
PUF60,7832
NRBP2,7833
EPPK1,7834
PLEC,7835
PARP10,7836
GRINA,7837
SPATC1,7838
OPLAH,7839
EXOSC4,7840
GPAA1,7841
CYC1,7842
SHARPIN,7843
KIAA1875,7844
MAF1,7845
ADCK5,7846
ARHGAP39,7847
BOP1,7848
C8orf33,7849
COMMD5,7850
CPSF1,7851
CYHR1,7852
DGAT1,7853
FBXL6,7854
FOXH1,7855
GPT,7856
HSF1,7857
KIFC2,7858
LRRC14,7859
LRRC24,7860
MFSD3,7861
PPP1R16A,7862
RECQL4,7863
RPL8,7864
SLC39A4,7867
VPS28,7868
ZNF16,7869
ZNF250,7870
ZNF251,7871
ZNF34,7872
ZNF517,7873
ZNF7,7874
CBWD1,7876
DOCK8,7877
FOXD4,7878
KANK1,7879
DMRT1,7880
DMRT2,7881
DMRT3,7882
SMARCA2,7883
VLDLR,7884
KCNV2,7885
KIAA0020,7886
RFX3,7887
GLIS3,7888
SLC1A1,7889
PPAPDC2,7890
CDC37L1,7891
AK3,7892
RCL1,7893
JAK2,7894
INSL6,7896
RLN1,7898
CD274,7899
PDCD1LG2,7900
ERMP1,7902
KIAA2026,7903
MLANA,7904
RANBP6,7905
IL33,7906
GLDC,7907
KDM4C,7908
TPD52L3,7909
UHRF2,7910
PTPRD,7912
TYRP1,7913
MPDZ,7914
NFIB,7915
ZDHHC21,7916
CER1,7917
FREM1,7918
TTC39B,7919
SNAPC3,7920
PSIP1,7921
BNC2,7922
CNTLN,7923
SH3GL2,7924
ADAMTSL1,7925
FAM154A,7926
RRAGA,7927
HAUS6,7928
SCARNA8,7929
PLIN2,7930
DENND4C,7931
RPS6,7932
ACER2,7933
SLC24A2,7934
MLLT3,7935
PTPLAD2,7936
IFNB1,7937
IFNW1,7938
IFNA21,7939
IFNA4,7940
IFNA10,7941
IFNA16,7942
IFNA7,7943
IFNA17,7944
IFNA14,7945
IFNA5,7946
KLHL9,7947
IFNA6,7948
IFNA13,7949
IFNA2,7950
IFNA8,7951
IFNA1,7952
IFNE,7953
MTAP,7954
CDKN2A,7956
CDKN2B,7957
DMRTA1,7958
ELAVL2,7959
TUSC1,7960
PLAA,7961
IFT74,7962
TEK,7964
C9orf72,7966
LINGO2,7967
ACO1,7968
DDX58,7969
TOPORS,7970
NDUFB6,7971
TAF1L,7972
APTX,7974
DNAJA1,7975
SMU1,7976
B4GALT1,7977
SPINK4,7978
BAG1,7979
CHMP5,7980
NFX1,7981
AQP7,7982
AQP3,7983
NOL6,7984
PRSS3,7986
UBE2R2,7987
UBAP2,7988
DCAF12,7991
UBAP1,7992
KIF24,7993
NUDT2,7994
KIAA1161,7995
C9orf24,7996
DNAI1,7997
ENHO,7998
CNTFR,7999
DCTN3,8000
ARID3C,8001
GALT,8002
SIGMAR1,8003
IL11RA,8004
CCL27,8005
CCL19,8006
CCL21,8007
KIAA1045,8008
DNAJB5,8009
C9orf131,8010
VCP,8011
FANCG,8012
PIGO,8013
STOML2,8014
UNC13B,8015
RUSC2,8017
FAM166B,8018
CD72,8019
TESK1,8020
SIT1,8021
CCDC107,8022
RMRP,8023
CA9,8024
TPM2,8025
